date,git_url,other_url,release_date,title,url,weight
2019-11-06,,,2019-11-04,Using image-extracted features to determine heart rate and blink duration for driver sleepiness detection,http://arxiv.org/abs/1911.01333,8168.0
2019-11-06,,,2019-11-02,Beta DVBF: Learning State-Space Models for Control from High Dimensional Observations,http://arxiv.org/abs/1911.00756,7925.0
2019-11-06,,,2019-11-04,Disentangling Human Dynamics for Pedestrian Locomotion Forecasting with Noisy Supervision,http://arxiv.org/abs/1911.01138,7414.0
2019-11-06,,,2019-11-02,Predicting Weather Uncertainty with Deep Convnets,http://arxiv.org/abs/1911.00630,7377.0
2019-11-06,,,2019-11-03,Enhancing VAEs for Collaborative Filtering: Flexible Priors & Gating Mechanisms,http://arxiv.org/abs/1911.00936,7142.0
2019-11-06,,,2019-11-02,Thompson Sampling for Contextual Bandit Problems with Auxiliary Safety Constraints,http://arxiv.org/abs/1911.00638,6968.0
2019-11-06,,,2019-11-04,Voice Biometrics Security: Extrapolating False Alarm Rate via Hierarchical Bayesian Modeling of Speaker Verification Scores,http://arxiv.org/abs/1911.01182,6753.0
2019-11-06,,,2019-11-04,Semi-Supervised Medical Image Segmentation via Learning Consistency under Transformations,http://arxiv.org/abs/1911.01218,6213.0
2019-11-06,,,2019-11-04,Gradient-based Adaptive Markov Chain Monte Carlo,http://arxiv.org/abs/1911.01373,6111.0
2019-11-06,,,2019-10-30,Ordering Matters: Word Ordering Aware Unsupervised NMT,http://arxiv.org/abs/1911.01212,6034.0
2019-11-06,,,2019-11-03,Preventing Gradient Attenuation in Lipschitz Constrained Convolutional Networks,http://arxiv.org/abs/1911.00937,5872.0
2019-11-06,,,2019-11-01,DialoGPT: Large-Scale Generative Pre-training for Conversational Response Generation,http://arxiv.org/abs/1911.00536,5653.0
2019-11-06,,,2019-11-04,Ensembles of Locally Independent Prediction Models,http://arxiv.org/abs/1911.01291,5465.0
2019-11-06,,,2019-11-02,Laplacian Smoothing Stochastic Gradient Markov Chain Monte Carlo,http://arxiv.org/abs/1911.00782,5148.0
2019-11-06,,,2019-11-03,Computationally efficient versions of conformal predictive distributions,http://arxiv.org/abs/1911.00941,4935.0
2019-11-06,,,2019-11-04,Learning-based estimation of dielectric properties and tissue density in head model for personalized radio-frequency dosimetry,http://arxiv.org/abs/1911.01220,4920.0
2019-11-06,,,2019-11-01,VoteNet+ : An Improved Deep Learning Label Fusion Method for Multi-atlas Segmentation,http://arxiv.org/abs/1911.00582,4841.0
2019-11-06,,,2019-11-03,Adversarial target-invariant representation learning for domain generalization,http://arxiv.org/abs/1911.00804,4556.0
2019-11-06,,,2019-11-03,Online Robustness Training for Deep Reinforcement Learning,http://arxiv.org/abs/1911.00887,4378.0
2019-11-06,,,2019-11-02,FDDWNet: A Lightweight Convolutional Neural Network for Real-time Sementic Segmentation,http://arxiv.org/abs/1911.00632,4185.0
2019-11-06,,,2019-11-02,Order Optimal One-Shot Distributed Learning,http://arxiv.org/abs/1911.00731,4119.0
2019-11-06,,,2019-11-02,Anthropometric clothing measurements from 3D body scans,http://arxiv.org/abs/1911.00694,3467.0
2019-11-06,,,2019-11-04,"LSTM-Sharp: An Adaptable, Energy-Efficient Hardware Accelerator for Long Short-Term Memory",http://arxiv.org/abs/1911.01258,3410.0
2019-11-06,,,2019-11-04,Inferring Coordination Strategies from Time Series of Movement Data,http://arxiv.org/abs/1911.01366,3270.0
2019-11-06,,,2019-11-04,Ternary MobileNets via Per-Layer Hybrid Filter Banks,http://arxiv.org/abs/1911.01028,3262.0
2019-11-06,,,2019-11-04,Self-Supervised Difference Detection for Weakly-Supervised Semantic Segmentation,http://arxiv.org/abs/1911.01370,2980.0
2019-11-06,,,2019-11-01,Cylindrical Shape Decomposition Algorithm for 3D Segmentation,http://arxiv.org/abs/1911.00571,2945.0
2019-11-06,,,2019-11-04,Application of Gaussian Process Regression to Koopman Mode Decomposition for Noisy Dynamic Data,http://arxiv.org/abs/1911.01143,2482.0
2019-11-06,,,2019-11-04,"Precision Medicine Informatics: Principles, Prospects, and Challenges",http://arxiv.org/abs/1911.01014,2441.0
2019-11-06,,,2019-11-01,Frequentist Regret Bounds for Randomized Least-Squares Value Iteration,http://arxiv.org/abs/1911.00567,2409.0
2019-11-06,,,2019-11-01,Adversarial Deep Learning for Over-the-Air Spectrum Poisoning Attacks,http://arxiv.org/abs/1911.00500,2384.0
2019-11-06,,,2019-11-03,Automata Learning: An Algebraic Approach,http://arxiv.org/abs/1911.00874,2324.0
2019-11-06,,,2019-11-02,Unmasking DeepFakes with simple Features,http://arxiv.org/abs/1911.00686,2161.0
2019-11-06,,,2019-11-04,XDeep: An Interpretation Tool for Deep Neural Networks,http://arxiv.org/abs/1911.01005,2139.0
2019-11-06,,,2019-11-01,Explicit Explore-Exploit Algorithms in Continuous State Spaces,http://arxiv.org/abs/1911.00617,2046.0
2019-11-06,,,2019-11-04,Online Debiasing for Adaptively Collected High-dimensional Data,http://arxiv.org/abs/1911.01040,1992.0
2019-11-06,,,2019-11-03,Potential Applications of Machine Learning at Multidisciplinary Medical Team Meetings,http://arxiv.org/abs/1911.00914,1980.0
2019-11-06,,,2019-11-04,Supervised level-wise pretraining for recurrent neural network initialization in multi-class classification,http://arxiv.org/abs/1911.01071,1934.0
2019-11-06,,,2019-11-04,Technical Report: Co-learning of geometry and semantics for online 3D mapping,http://arxiv.org/abs/1911.01082,1826.0
2019-11-06,,,2019-11-02,Fair Predictors under Distribution Shift,http://arxiv.org/abs/1911.00677,1800.0
2019-11-06,,,2019-11-03,Learning to Scaffold the Development of Robotic Manipulation Skills,http://arxiv.org/abs/1911.00969,1780.0
2019-11-06,,,2019-10-31,A Narration-based Reward Shaping Approach using Grounded Natural Language Commands,http://arxiv.org/abs/1911.00497,1777.0
2019-11-06,,,2019-11-01,A Perceived Environment Design using a Multi-Modal Variational Autoencoder for learning Active-Sensing,http://arxiv.org/abs/1911.00584,1650.0
2019-11-06,,,2019-11-03,Weakly Supervised Deep Learning Approach in Streaming Environments,http://arxiv.org/abs/1911.00847,1649.0
2019-11-06,,,2019-11-01,Automated Assignment of Backbone Resonances Using Residual Dipolar Couplings Acquired from a Protein with Known Structure,http://arxiv.org/abs/1911.00526,1639.0
2019-11-06,,,2019-11-03,Zeroth Order Non-convex optimization with Dueling-Choice Bandits,http://arxiv.org/abs/1911.00980,1577.0
2019-11-06,,,2019-11-02,Robustness and Imperceptibility Enhancement in Watermarked Images by Color Transformation,http://arxiv.org/abs/1911.00772,1541.0
2019-11-06,,,2019-11-03,Localization of Fetal Head in Ultrasound Images by Multiscale View and Deep Neural Networks,http://arxiv.org/abs/1911.00908,1532.0
2019-11-06,,,2019-11-03,Gland Segmentation in Histopathological Images by Deep Neural Network,http://arxiv.org/abs/1911.00909,1527.0
2019-11-06,,,2019-11-03,Image Inpainting by Adaptive Fusion of Variable Spline Interpolations,http://arxiv.org/abs/1911.00825,1527.0
2019-11-06,,,2019-11-01,"What Gets Echoed? Understanding the ""Pointers"" in Explanations of Persuasive Arguments",http://arxiv.org/abs/1911.00523,1485.0
2019-11-06,,,2019-11-04,Metric Learning for Dynamic Text Classification,http://arxiv.org/abs/1911.01026,1440.0
2019-11-06,,,2019-11-02,How to Pre-Train Your Model? Comparison of Different Pre-Training Models for Biomedical Question Answering,http://arxiv.org/abs/1911.00712,1417.0
2019-11-06,,,2019-11-03,A low-cost real-time 3D imaging system for contactless asthma observation,http://arxiv.org/abs/1911.00879,1257.0
2019-11-06,,,2019-11-02,3D tissue reconstruction with Kinect to evaluate neck lymphedema,http://arxiv.org/abs/1911.00678,1257.0
2019-11-06,,,2019-11-03,Learning Structure via Consensus for Face Segmentation and Parsing,http://arxiv.org/abs/1911.00957,1189.0
2019-11-06,,,2019-11-03,Comprehensive SNN Compression Using ADMM Optimization and Activity Regularization,http://arxiv.org/abs/1911.00822,1176.0
2019-11-06,,,2019-11-01,Time-Aware Gated Recurrent Unit Networks for Road Surface Friction Prediction Using Historical Data,http://arxiv.org/abs/1911.00605,1149.0
2019-11-06,,,2019-11-04,Amortized Population Gibbs Samplers with Neural Sufficient Statistics,http://arxiv.org/abs/1911.01382,1139.0
2019-11-06,,,2019-11-04,CloudifierNet -- Deep Vision Models for Artificial Image Processing,http://arxiv.org/abs/1911.01346,1050.0
2019-11-06,,,2019-11-02,Pixel-wise Conditioning of Generative Adversarial Networks,http://arxiv.org/abs/1911.00689,1033.0
2019-11-06,,,2019-11-02,DeepBlindness: Fast Blindness Map Estimation and Blindness Type Classification for Outdoor Scene from Single Color Image,http://arxiv.org/abs/1911.00652,977.0
2019-11-06,,,2019-11-03,Maximum Entropy Diverse Exploration: Disentangling Maximum Entropy Reinforcement Learning,http://arxiv.org/abs/1911.00828,862.0
2019-11-06,,,2019-11-02,Visual Relationship Detection with Relative Location Mining,http://arxiv.org/abs/1911.00713,858.0
2019-11-06,,,2019-11-03,Generalized Learning with Rejection for Classification and Regression Problems,http://arxiv.org/abs/1911.00896,773.0
2019-11-06,,,2019-11-02,Learning to Infer Implicit Surfaces without 3D Supervision,http://arxiv.org/abs/1911.00767,730.0
2019-11-06,,,2019-11-04,Supervised online diarization with sample mean loss for multi-domain data,http://arxiv.org/abs/1911.01266,683.0
2019-11-06,,,2019-11-02,Variational Bayesian inference of hidden stochastic processes with unknown parameters,http://arxiv.org/abs/1911.00757,680.0
2019-11-06,,,2019-11-01,Decoding of visual-related information from the human EEG using an end-to-end deep learning approach,http://arxiv.org/abs/1911.00550,665.0
2019-11-06,,,2019-11-02,On-Device Machine Learning: An Algorithms and Learning Theory Perspective,http://arxiv.org/abs/1911.00623,657.0
2019-11-06,,,2019-11-01,Fast Dimensional Analysis for Root Cause Investigation in Large-Scale Service Environment,http://arxiv.org/abs/1911.01225,632.0
2019-11-06,,,2019-11-04,Learning based Methods for Code Runtime Complexity Prediction,http://arxiv.org/abs/1911.01155,596.0
2019-11-06,,,2019-11-04,On Batch Bayesian Optimization,http://arxiv.org/abs/1911.01032,562.0
2019-11-06,,,2019-11-02,ProbMinHash -- A Class of Locality-Sensitive Hash Algorithms for the (Probability) Jaccard Similarity,http://arxiv.org/abs/1911.00675,505.0
2019-11-06,,,2019-10-31,Human-centric Metric for Accelerating Pathology Reports Annotation,http://arxiv.org/abs/1911.01226,475.0
2019-11-06,,,2019-11-02,Progressive Sample Mining and Representation Learning for One-Shot Person Re-identification with Adversarial Samples,http://arxiv.org/abs/1911.00666,450.0
2019-11-06,,,2019-11-02,Estimating Certain Integral Probability Metric (IPM) is as Hard as Estimating under the IPM,http://arxiv.org/abs/1911.00730,396.0
2019-11-06,,,2019-11-02,A Stealthy Hardware Trojan Exploiting the Architectural Vulnerability of Deep Learning Architectures: Input Interception Attack (IIA),http://arxiv.org/abs/1911.00783,339.0
2019-11-06,,,2019-10-30,Learning Algorithmic Solutions to Symbolic Planning Tasks with a Neural Computer,http://arxiv.org/abs/1911.00926,330.0
2019-11-06,,,2019-11-04,Novel semi-metrics for multivariate change point analysis and anomaly detection,http://arxiv.org/abs/1911.00995,307.0
2019-11-06,,,2019-10-30,Higher Criticism for Discriminating Word-Frequency Tables and Testing Authorship,http://arxiv.org/abs/1911.01208,235.0
2019-11-06,,,2019-11-03,Privacy for Free: Communication-Efficient Learning with Differential Privacy Using Sketches,http://arxiv.org/abs/1911.00972,227.0
2019-11-06,,,2019-11-02,Self-supervised Deformation Modeling for Facial Expression Editing,http://arxiv.org/abs/1911.00735,225.0
2019-11-06,,,2019-11-04,Fast-UAP: Algorithm for Speeding up Universal Adversarial Perturbation Generation with Orientation of Perturbation Vectors,http://arxiv.org/abs/1911.01172,207.0
2019-11-06,,,2019-11-04,LapNet : Automatic Balanced Loss and Optimal Assignment for Real-Time Dense Object Detection,http://arxiv.org/abs/1911.01149,193.0
2019-11-06,,,2019-11-04,Seasonally-Adjusted Auto-Regression of Vector Time Series,http://arxiv.org/abs/1911.01010,150.0
2019-11-06,,,2019-11-04,Synthetic Video Generation for Robust Hand Gesture Recognition in Augmented Reality Applications,http://arxiv.org/abs/1911.01320,140.0
2019-11-06,,,2019-11-04,Field of View Extension in Computed Tomography Using Deep Learning Prior,http://arxiv.org/abs/1911.01178,125.0
2019-11-06,,,2019-11-04,Superpixel-Based Background Recovery from Multiple Images,http://arxiv.org/abs/1911.01223,103.0
2019-11-06,,,2019-11-03,Mean-field inference methods for neural networks,http://arxiv.org/abs/1911.00890,99.0
2019-11-06,,,2019-11-04,Singular points detection with semantic segmentation networks,http://arxiv.org/abs/1911.01106,83.0
2019-11-06,,,2019-11-03,Digital phase-only holography using deep conditional generative models,http://arxiv.org/abs/1911.00904,77.0
2019-11-06,,,2019-11-04,Learning One-Shot Imitation from Humans without Humans,http://arxiv.org/abs/1911.01103,54.0
2019-11-06,,,2019-11-01,Optimality of Spectral Clustering for Gaussian Mixture Model,http://arxiv.org/abs/1911.00538,25.0
2019-11-06,,,2019-11-04,PGU-net+: Progressive Growing of U-net+ for Automated Cervical Nuclei Segmentation,http://arxiv.org/abs/1911.01062,24.0
2019-11-06,,,2019-11-04,Persistency of Excitation for Robustness of Neural Networks,http://arxiv.org/abs/1911.01043,23.0
2019-11-06,,,2019-11-01,Review: Ordinary Differential Equations For Deep Learning,http://arxiv.org/abs/1911.00502,21.0
2019-11-06,,,2019-11-04,Asymptotic Consistency of Loss-Calibrated Variational Bayes,http://arxiv.org/abs/1911.01288,11.0
2019-11-06,,,2019-11-04,Scene Text Recognition with Temporal Convolutional Encoder,http://arxiv.org/abs/1911.01051,8.0
2019-11-06,,,2019-11-04,Eye Semantic Segmentation with a Lightweight Model,http://arxiv.org/abs/1911.01049,2.0
2019-11-06,,,2019-11-02,Model Specification Test with Unlabeled Data: Approach from Covariate Shift,http://arxiv.org/abs/1911.00688,2.0
2019-11-06,,,2019-11-04,Network Revenue Management with Limited Switches: Known and Unknown Demand Distributions,http://arxiv.org/abs/1911.01067,1.0
2019-11-06,,,2019-11-02,"Segment for Restoration, Restore for Segmentation",http://arxiv.org/abs/1911.00679,1.0
2019-11-06,,,2019-11-02,Domain-Aware No-Reference Image Quality Assessment,http://arxiv.org/abs/1911.00673,1.0
2019-11-06,,,2019-11-02,Unsupervised Multi-Domain Multimodal Image-to-Image Translation with Explicit Domain-Constrained Disentanglement,http://arxiv.org/abs/1911.00622,1.0
2019-11-06,,,2019-11-04,Sub-Optimal Local Minima Exist for Almost All Over-parameterized Neural Networks,http://arxiv.org/abs/1911.01413,0.0
2019-11-06,,,2019-11-04,Explaining the Predictions of Any Image Classifier via Decision Trees,http://arxiv.org/abs/1911.01058,0.0
2019-11-06,,,2019-11-04,SoildNet: Soiling Degradation Detection in Autonomous Driving,http://arxiv.org/abs/1911.01054,0.0
2019-11-06,,,2019-11-04,Iterative Algorithm for Discrete Structure Recovery,http://arxiv.org/abs/1911.01018,0.0
2019-11-06,,,2019-11-04,Lookahead Bayesian Optimization via Rollout: Guarantees and Sequential Rolling Horizons,http://arxiv.org/abs/1911.01004,0.0
2019-11-06,,,2019-11-03,Sentiment analysis model for Twitter data in Polish language,http://arxiv.org/abs/1911.00985,0.0
2019-11-06,,,2019-11-03,Conservative Wasserstein Training for Pose Estimation,http://arxiv.org/abs/1911.00962,0.0
2019-11-06,,,2019-11-03,Clustering in Partially Labeled Stochastic Block Models via Total Variation Minimization,http://arxiv.org/abs/1911.00958,0.0
2019-11-06,,,2019-11-03,Low-dimensional Semantic Space: from Text to Word Embedding,http://arxiv.org/abs/1911.00845,0.0
2019-11-06,,,2019-11-02,Efficient Global Multi-object Tracking Under Minimum-cost Circulation Framework,http://arxiv.org/abs/1911.00796,0.0
2019-11-06,,,2019-11-02,Ten-year Survival Prediction for Breast Cancer Patients,http://arxiv.org/abs/1911.00776,0.0
2019-11-06,,,2019-11-02,Design and Challenges of Cloze-Style Reading Comprehension Tasks on Multiparty Dialogue,http://arxiv.org/abs/1911.00773,0.0
2019-11-06,,,2019-11-02,Adaptive Statistical Learning with Bayesian Differential Privacy,http://arxiv.org/abs/1911.00765,0.0
2019-11-06,,,2019-11-02,Dynamic Ensemble Modeling Approach to Nonstationary Neural Decoding in Brain-Computer Interfaces,http://arxiv.org/abs/1911.00714,0.0
2019-11-06,,,2019-11-02,Sparse inversion for derivative of log determinant,http://arxiv.org/abs/1911.00685,0.0
2019-11-06,,,2019-11-02,Global Adaptive Generative Adjustment,http://arxiv.org/abs/1911.00658,0.0
2019-11-06,,,2019-11-02,Global Convergence of Gradient Descent for Deep Linear Residual Networks,http://arxiv.org/abs/1911.00645,0.0
2019-11-06,,,2019-11-01,Learning Deep Bayesian Latent Variable Regression Models that Generalize: When Non-identifiability is a Problem,http://arxiv.org/abs/1911.00569,0.0
2019-11-06,,,2019-10-31,Deep convolutional neural networks for multi-scale time-series classification and application to disruption prediction in fusion devices,http://arxiv.org/abs/1911.00149,0.0
2019-11-05,,,2019-11-01,Explanation by Progressive Exaggeration,http://arxiv.org/abs/1911.00483,97801.0
2019-11-05,,,2019-11-01,Extending Relational Query Processing with ML Inference,http://arxiv.org/abs/1911.00231,59283.0
2019-11-05,,,2019-10-31,Scaling structural learning with NO-BEARS to infer causal transcriptome networks,http://arxiv.org/abs/1911.00081,51767.0
2019-11-05,,,2019-11-01,Deep Learning for space-variant deconvolution in galaxy surveys,http://arxiv.org/abs/1911.00443,51057.0
2019-11-05,,,2019-11-01,Robust contrastive learning and nonlinear ICA in the presence of outliers,http://arxiv.org/abs/1911.00265,50163.0
2019-11-05,,,2019-11-01,Multi-Moments in Time: Learning and Interpreting Models for Multi-Action Video Understanding,http://arxiv.org/abs/1911.00232,46005.0
2019-11-05,,,2019-11-01,Personality-Aware Probabilistic Map for Trajectory Prediction of Pedestrians,http://arxiv.org/abs/1911.00193,41291.0
2019-11-05,,,2019-11-01,Comb Convolution for Efficient Convolutional Architecture,http://arxiv.org/abs/1911.00387,29197.0
2019-11-05,,,2019-11-01,A Unified Stochastic Gradient Approach to Designing Bayesian-Optimal Experiments,http://arxiv.org/abs/1911.00294,28268.0
2019-11-05,,,2019-11-01,Decentralized Distributed PPO: Solving PointGoal Navigation,http://arxiv.org/abs/1911.00357,24752.0
2019-11-05,,,2019-10-31,Context-Aware Local Differential Privacy,http://arxiv.org/abs/1911.00038,24341.0
2019-11-05,,,2019-11-01,Learning Hawkes Processes from a Handful of Events,http://arxiv.org/abs/1911.00292,24065.0
2019-11-05,,,2019-11-01,Low-Rank HOCA: Efficient High-Order Cross-Modal Attention for Video Captioning,http://arxiv.org/abs/1911.00212,22851.0
2019-11-05,,,2019-10-31,Automatic Prostate Zonal Segmentation Using Fully Convolutional Network with Feature Pyramid Attention,http://arxiv.org/abs/1911.00127,22277.0
2019-11-05,,,2019-10-31,RankML: a Meta Learning-Based Approach for Pre-Ranking Machine Learning Pipelines,http://arxiv.org/abs/1911.00108,21352.0
2019-11-05,,,2019-10-31,DeepLine: AutoML Tool for Pipelines Generation using Deep Reinforcement Learning and Hierarchical Actions Filtering,http://arxiv.org/abs/1911.00061,21352.0
2019-11-05,,,2019-11-01,Robust Federated Learning with Noisy Communication,http://arxiv.org/abs/1911.00251,17670.0
2019-11-05,,,2019-11-01,A Simple and Efficient Method to Compute a Single Linkage Dendrogram,http://arxiv.org/abs/1911.00223,17570.0
2019-11-05,,,2019-11-01,On Distributed Quantization for Classification,http://arxiv.org/abs/1911.00216,17300.0
2019-11-05,,,2019-10-31,Deep learning assessment of breast terminal duct lobular unit involution: towards automated prediction of breast cancer risk,http://arxiv.org/abs/1911.00036,16269.0
2019-11-05,,,2019-11-01,Integrated Clustering and Anomaly Detection (INCAD) for Streaming Data (Revised),http://arxiv.org/abs/1911.00184,12466.0
2019-11-05,,,2019-11-01,Performance Analysis on Federated Learning with Differential Privacy,http://arxiv.org/abs/1911.00222,11215.0
2019-11-05,,,2019-11-01,CCNet: Extracting High Quality Monolingual Datasets from Web Crawl Data,http://arxiv.org/abs/1911.00359,10657.0
2019-11-05,,,2019-10-31,Device-Circuit-Architecture Co-Exploration for Computing-in-Memory Neural Accelerators,http://arxiv.org/abs/1911.00139,8714.0
2019-11-05,,,2019-11-01,Learning-based Real-time Detection of Intrinsic Reflectional Symmetry,http://arxiv.org/abs/1911.00189,7949.0
2019-11-05,,,2019-11-01,Long-distance Detection of Bioacoustic Events with Per-channel Energy Normalization,http://arxiv.org/abs/1911.00417,7396.0
2019-11-05,,,2019-10-31,Adversarial Music: Real World Audio Adversary Against Wake-word Detection System,http://arxiv.org/abs/1911.00126,5773.0
2019-11-05,,,2019-11-01,Data-driven Evolutions of Critical Points,http://arxiv.org/abs/1911.00298,5594.0
2019-11-05,,,2019-11-01,Adaptive Precision Training: Quantify Back Propagation in Neural Networks with Fixed-point Numbers,http://arxiv.org/abs/1911.00361,5589.0
2019-11-05,,,2019-10-31,Chirality Nets for Human Pose Regression,http://arxiv.org/abs/1911.00029,4560.0
2019-11-05,,,2019-11-01,Forget Me Not: Reducing Catastrophic Forgetting for Domain Adaptation in Reading Comprehension,http://arxiv.org/abs/1911.00202,4450.0
2019-11-05,,,2019-11-01,LFZip: Lossy compression of multivariate floating-point time series data via improved prediction,http://arxiv.org/abs/1911.00208,4441.0
2019-11-05,,,2019-11-01,Training Neural Networks for Likelihood/Density Ratio Estimation,http://arxiv.org/abs/1911.00405,4424.0
2019-11-05,,,2019-10-31,PIC: Permutation Invariant Critic for Multi-Agent Deep Reinforcement Learning,http://arxiv.org/abs/1911.00025,4421.0
2019-11-05,,,2019-11-01,Privacy-Preserving Machine Learning Using EtC Images,http://arxiv.org/abs/1911.00227,4108.0
2019-11-05,,,2019-10-31,Modeling Feature Representations for Affective Speech using Generative Adversarial Networks,http://arxiv.org/abs/1911.00030,3935.0
2019-11-05,,,2019-11-01,Positive-Unlabeled Reward Learning,http://arxiv.org/abs/1911.00459,3876.0
2019-11-05,,,2019-10-31,Quantum Wasserstein Generative Adversarial Networks,http://arxiv.org/abs/1911.00111,3527.0
2019-11-05,,,2019-11-01,Generalized Speedy Q-learning,http://arxiv.org/abs/1911.00397,3335.0
2019-11-05,,,2019-11-01,A2: Extracting Cyclic Switchings from DOB-nets for Rejecting Excessive Disturbances,http://arxiv.org/abs/1911.00165,3106.0
2019-11-05,,,2019-11-01,PODNet: A Neural Network for Discovery of Plannable Options,http://arxiv.org/abs/1911.00171,3011.0
2019-11-05,,,2019-11-01,Surface Reconstruction from 3D Line Segments,http://arxiv.org/abs/1911.00451,2923.0
2019-11-05,,,2019-11-01,Multimodal Video-based Apparent Personality Recognition Using Long Short-Term Memory and Convolutional Neural Networks,http://arxiv.org/abs/1911.00381,2630.0
2019-11-05,,,2019-11-01,Validation of a deep learning mammography model in a population with low screening rates,http://arxiv.org/abs/1911.00364,2595.0
2019-11-05,,,2019-10-31,Continual Multi-task Gaussian Processes,http://arxiv.org/abs/1911.00002,2492.0
2019-11-05,,,2019-11-01,Rotation Invariant Point Cloud Classification: Where Local Geometry Meets Global Topology,http://arxiv.org/abs/1911.00195,2219.0
2019-11-05,,,2019-11-01,Explaining black box decisions by Shapley cohort refinement,http://arxiv.org/abs/1911.00467,1950.0
2019-11-05,,,2019-11-01,Finding the most similar textual documents using Case-Based Reasoning,http://arxiv.org/abs/1911.00262,1948.0
2019-11-05,,,2019-10-31,On Neural Architecture Search for Resource-Constrained Hardware Platforms,http://arxiv.org/abs/1911.00105,1875.0
2019-11-05,,,2019-10-31,Text-to-image synthesis method evaluation based on visual patterns,http://arxiv.org/abs/1911.00077,1868.0
2019-11-05,,,2019-10-31,DRUM: End-To-End Differentiable Rule Mining On Knowledge Graphs,http://arxiv.org/abs/1911.00055,1791.0
2019-11-05,,,2019-10-31,Multivariate Medians for Image and Shape Analysis,http://arxiv.org/abs/1911.00143,1776.0
2019-11-05,,,2019-11-01,Protein Fold Family Recognition From Unassigned Residual Dipolar Coupling Data,http://arxiv.org/abs/1911.00383,1753.0
2019-11-05,,,2019-10-31,Hierarchical Expert Networks for Meta-Learning,http://arxiv.org/abs/1911.00348,1587.0
2019-11-05,,,2019-11-01,ARSM Gradient Estimator for Supervised Learning to Rank,http://arxiv.org/abs/1911.00465,1554.0
2019-11-05,,,2019-10-31,Predicting the Politics of an Image Using Webly Supervised Data,http://arxiv.org/abs/1911.00147,1464.0
2019-11-05,,,2019-11-01,Deep Bidirectional Transformers for Relation Extraction without Supervision,http://arxiv.org/abs/1911.00313,1212.0
2019-11-05,,,2019-11-01,Picking groups instead of samples: A close look at Static Pool-based Meta-Active Learning,http://arxiv.org/abs/1911.00314,1151.0
2019-11-05,,,2019-11-01,Does Adam optimizer keep close to the optimal point?,http://arxiv.org/abs/1911.00289,897.0
2019-11-05,,,2019-11-01,A Formal Proof of PAC Learnability for Decision Stumps,http://arxiv.org/abs/1911.00385,818.0
2019-11-05,,,2019-10-31,ALERT: Accurate Anytime Learning for Energy and Timeliness,http://arxiv.org/abs/1911.00119,780.0
2019-11-05,,,2019-11-01,Audience measurement using a top-view camera and oriented trajectories,http://arxiv.org/abs/1911.00354,638.0
2019-11-05,,,2019-10-31,SignCol: Open-Source Software for Collecting Sign Language Gestures,http://arxiv.org/abs/1911.00071,541.0
2019-11-05,,,2019-11-01,3D hierarchical optimization for Multi-view depth map coding,http://arxiv.org/abs/1911.00376,486.0
2019-11-05,,,2019-11-01,Active Learning with Siamese Twins for Sequence Tagging,http://arxiv.org/abs/1911.00234,433.0
2019-11-05,,,2019-11-01,Regularized Non-negative Spectral Embedding for Clustering,http://arxiv.org/abs/1911.00179,341.0
2019-11-05,,,2019-10-31,Confident Learning: Estimating Uncertainty in Dataset Labels,http://arxiv.org/abs/1911.00068,321.0
2019-11-05,,,2019-11-01,Progressive Compressed Records: Taking a Byte out of Deep Learning Data,http://arxiv.org/abs/1911.00472,304.0
2019-11-05,,,2019-11-01,Statistical Model Aggregation via Parameter Matching,http://arxiv.org/abs/1911.00218,224.0
2019-11-05,,,2019-11-01,Randomization as Regularization: A Degrees of Freedom Explanation for Random Forest Success,http://arxiv.org/abs/1911.00190,187.0
2019-11-05,,,2019-11-01,InteractE: Improving Convolution-based Knowledge Graph Embeddings by Increasing Feature Interactions,http://arxiv.org/abs/1911.00219,141.0
2019-11-05,,,2019-11-01,Situated GAIL: Multitask imitation using task-conditioned adversarial inverse reinforcement learning,http://arxiv.org/abs/1911.00238,112.0
2019-11-05,,,2019-10-31,Modified U-Net (mU-Net) with Incorporation of Object-Dependent High Level Features for Improved Liver and Liver-Tumor Segmentation in CT Images,http://arxiv.org/abs/1911.00140,101.0
2019-11-05,,,2019-11-01,On the Unintended Social Bias of Training Language Generation Models with Data from Local Media,http://arxiv.org/abs/1911.00461,78.0
2019-11-05,,,2019-11-01,PtLnc-BXE: Prediction of plant lncRNAs using a Bagging-XGBoost-ensemble method with multiple features,http://arxiv.org/abs/1911.00185,34.0
2019-11-05,,,2019-10-31,Causal Inference via Conditional Kolmogorov Complexity using MDL Binning,http://arxiv.org/abs/1911.00332,11.0
2019-11-05,,,2019-11-01,Kernelized Bayesian Softmax for Text Generation,http://arxiv.org/abs/1911.00274,7.0
2019-11-05,,,2019-11-01,Cali-Sketch: Stroke Calibration and Completion for High-Quality Face Image Generation from Poorly-Drawn Sketches,http://arxiv.org/abs/1911.00426,1.0
2019-11-05,,,2019-11-01,Learning a Representation for Cover Song Identification Using Convolutional Neural Network,http://arxiv.org/abs/1911.00334,1.0
2019-11-05,,,2019-11-01,Variations of Genetic Algorithms,http://arxiv.org/abs/1911.00490,0.0
2019-11-05,,,2019-11-01,High-dimensional Nonlinear Profile Monitoring based on Deep Probabilistic Autoencoders,http://arxiv.org/abs/1911.00482,0.0
